X,Y,Timestamp,Distance (,Seconds Si,Accuracy (,Altitude (,DeviceId,Heading (D,Latitude,Longitude,Speed (km/,Cumulative
30.924866,-24.221767,2021/04/28 08:21:41.000,0.020285135719832,"3","8",475.899999999999977,bb0100ed-a859-eb11-8fed-0003ff1cb017,83.000000000000000,-24.221767000000000,30.924866000000002,24.120000000000001,60.469999999999999
30.92515,-24.22175,2021/04/28 08:21:45.000,0.028870282014880,"4","8",474.100000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,80.000000000000000,-24.221750000000000,30.925149999999999,24.840000000000000,60.500000000000000
30.925394,-24.221714,2021/04/28 08:21:49.000,0.025072611585474,"4","7",477.100000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,81.000000000000000,-24.221713999999999,30.925394000000001,21.239999999999998,60.530000000000001
30.925562,-24.221691,2021/04/28 08:21:52.000,0.017232487938494,"3","6",478.399999999999977,bb0100ed-a859-eb11-8fed-0003ff1cb017,83.000000000000000,-24.221691000000000,30.925561999999999,21.960000000000001,60.539999999999999
30.925735,-24.221668,2021/04/28 08:21:55.000,0.017734219136065,"3","6",477.600000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,82.000000000000000,-24.221668000000001,30.925735000000000,21.239999999999998,60.560000000000002
30.925978,-24.221642,2021/04/28 08:21:59.000,0.024818437986035,"4","6",479.300000000000011,bb0100ed-a859-eb11-8fed-0003ff1cb017,85.000000000000000,-24.221641999999999,30.925978000000001,24.120000000000001,60.590000000000003
30.926249,-24.221617,2021/04/28 08:22:03.000,0.027629916700671,"4","7",481.399999999999977,bb0100ed-a859-eb11-8fed-0003ff1cb017,81.000000000000000,-24.221616999999998,30.926248999999999,24.480000000000000,60.609999999999999
30.92652,-24.221573,2021/04/28 08:22:07.000,0.027921899965492,"4","8",482.300000000000011,bb0100ed-a859-eb11-8fed-0003ff1cb017,79.000000000000000,-24.221572999999999,30.926520000000000,24.120000000000001,60.640000000000001
30.92675,-24.221523,2021/04/28 08:22:11.000,0.023984403606764,"4","6",482.500000000000000,bb0100ed-a859-eb11-8fed-0003ff1cb017,78.000000000000000,-24.221523000000001,30.926749999999998,24.480000000000000,60.670000000000002
30.926971,-24.221498,2021/04/28 08:22:14.000,0.022589569762515,"3","5",483.399999999999977,bb0100ed-a859-eb11-8fed-0003ff1cb017,82.000000000000000,-24.221498000000000,30.926971000000002,25.920000000000002,60.689999999999998
30.927273,-24.22146,2021/04/28 08:22:18.000,0.030924451629845,"4","6",482.100000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,72.000000000000000,-24.221460000000000,30.927273000000000,27.359999999999999,60.719999999999999
30.92748,-24.221394,2021/04/28 08:22:21.000,0.022243964478446,"3","6",480.800000000000011,bb0100ed-a859-eb11-8fed-0003ff1cb017,68.000000000000000,-24.221394000000000,30.927479999999999,25.199999999999999,60.740000000000002
30.927711,-24.221333,2021/04/28 08:22:25.000,0.024394733676549,"4","6",479.699999999999989,bb0100ed-a859-eb11-8fed-0003ff1cb017,73.000000000000000,-24.221333000000001,30.927710999999999,20.160000000000000,60.770000000000003
30.927883,-24.221292,2021/04/28 08:22:28.000,0.018033496583649,"3","4",478.899999999999977,bb0100ed-a859-eb11-8fed-0003ff1cb017,74.000000000000000,-24.221291999999998,30.927883000000001,21.600000000000001,60.789999999999999
30.928112,-24.221231,2021/04/28 08:22:32.000,0.024199946454701,"4","4",479.300000000000011,bb0100ed-a859-eb11-8fed-0003ff1cb017,76.000000000000000,-24.221231000000000,30.928111999999999,20.879999999999999,60.810000000000002
30.928345,-24.221191,2021/04/28 08:22:36.000,0.024050197513382,"4","4",478.300000000000011,bb0100ed-a859-eb11-8fed-0003ff1cb017,82.000000000000000,-24.221191000000001,30.928345000000000,23.760000000000002,60.829999999999998
30.928629,-24.221128,2021/04/28 08:22:40.000,0.029648443957254,"4","4",477.500000000000000,bb0100ed-a859-eb11-8fed-0003ff1cb017,73.000000000000000,-24.221128000000000,30.928629000000001,22.680000000000000,60.859999999999999
30.928837,-24.221067,2021/04/28 08:22:44.000,0.022163262295201,"4","4",477.300000000000011,bb0100ed-a859-eb11-8fed-0003ff1cb017,73.000000000000000,-24.221067000000001,30.928837000000001,22.680000000000000,60.890000000000001
30.929094,-24.22102,2021/04/28 08:22:48.000,0.026588626728682,"4","4",475.399999999999977,bb0100ed-a859-eb11-8fed-0003ff1cb017,77.000000000000000,-24.221019999999999,30.929093999999999,25.199999999999999,60.909999999999997
30.929306,-24.221,2021/04/28 08:22:51.000,0.021619663918615,"3","4",475.199999999999989,bb0100ed-a859-eb11-8fed-0003ff1cb017,83.000000000000000,-24.221000000000000,30.929306000000000,25.559999999999999,60.930000000000000
30.929571,-24.220943,2021/04/28 08:22:55.000,0.027618701678809,"4","4",474.500000000000000,bb0100ed-a859-eb11-8fed-0003ff1cb017,68.000000000000000,-24.220942999999998,30.929570999999999,24.120000000000001,60.960000000000001
30.9298,-24.220852,2021/04/28 08:22:59.000,0.025338846824549,"4","6",474.600000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,68.000000000000000,-24.220852000000001,30.929800000000000,23.399999999999999,60.990000000000002
30.930037,-24.220768,2021/04/28 08:23:03.000,0.025792679041543,"4","8",475.199999999999989,bb0100ed-a859-eb11-8fed-0003ff1cb017,69.000000000000000,-24.220768000000000,30.930036999999999,25.199999999999999,61.009999999999998
30.930223,-24.220713,2021/04/28 08:23:06.000,0.019834567871839,"3","8",474.100000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,74.000000000000000,-24.220713000000000,30.930223000000002,23.399999999999999,61.030000000000001
